Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
_triton_rope,,,5.669,5.669,12.9805,12.9805,0,0
aten::view,,,0.925,0.925,0,0,0,0
aten::view,,,4.444,4.444,0,0,0,0
aten::empty,,,1.264,2.877,0,0,0,0
empty_tensor,,,1.613,1.613,0,0,0,0
aten::reshape,,,0.79,1.285,0,0,0,0
aten::view,,,0.495,0.495,0,0,0,0
aten::reshape,,,0.377,0.737,0,0,0,0
aten::view,,,0.36,0.36,0,0,0,0
aten::reshape,,,0.519,0.848,0,0,0,0
aten::view,,,0.329,0.329,0,0,0,0
aten::reshape,,,4.839,6.007,0,0,0,0
aten::_reshape_alias,,,0.688,1.168,0,0,0,0
aten::view,,,0.48,0.48,0,0,0,0
vllm::unified_attention_with_output,,,107.909,843.93,0,46.2015,0,0
P12/A/0033/attention,,,288.885,736.021,0,46.2015,0,0
aten::slice,,,1.657,3.33,0,0,0,0
aten::as_strided,,,1.673,1.673,0,0,0,0
aten::slice,,,0.458,1.093,0,0,0,0
aten::as_strided,,,0.635,0.635,0,0,0,0
aten::slice,,,4.093,4.985,0,0,0,0
aten::as_strided,,,0.892,0.892,0,0,0,0
P12/A/0034/cache_write,,,98.23,133.444,0,12.540500000000002,0,0
atb::_npu_reshape_and_cache,,,18.858,35.214,0,12.540500000000002,0,0
aten::contiguous,,,0.944,14.395,0,2.54,0,0
aten::clone,,,1.41,13.451,0,2.54,0,0
empty_tensor,,,3.838,3.838,0,0,0,0
aten::copy_,,,4.93,8.203,0,2.54,0,0
aclnnInplaceCopy,,,3.273,3.273,2.54,2.54,0,0
ReshapeCacheOperation,,,1.961,1.961,10.0005,10.0005,0,0
P12/A/0035/fia,,,200.183,291.767,0,33.661,0,0
aten::slice,,,1.038,2.201,0,0,0,0
aten::as_strided,,,1.163,1.163,0,0,0,0
aten::slice,,,0.444,0.945,0,0,0,0
aten::as_strided,,,0.501,0.501,0,0,0,0
aten::slice,,,0.664,1.082,0,0,0,0
aten::as_strided,,,0.418,0.418,0,0,0,0
npu::npu_fused_infer_attention_score,,,61.792,70.88,0,32.641,0,0
empty_tensor,,,2.673,2.673,0,0,0,0
empty_tensor,,,1.179,1.179,0,0,0,0
empty_tensor,,,0.675,0.675,0,0,0,0
empty_tensor,,,1.056,1.056,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.505,3.505,32.641,32.641,0,0
aten::view,,,2.479,2.479,0,0,0,0
aten::slice,,,0.406,1.123,0,0,0,0
aten::as_strided,,,0.717,0.717,0,0,0,0
aten::copy_,,,11.792,12.874,0,1.02,0,0
aclnnInplaceCopy,,,1.082,1.082,1.02,1.02,0,0
aten::slice,,,0.537,1.252,0,0,0,0
aten::as_strided,,,0.715,0.715,0,0,0,0
aten::copy_,,,8.506,11.265,0,0,0,0
aclnnInplaceCopy,,,2.759,2.759,0,0,0,0
P12/A/0036/acl_dispatch,,,192.832,818.25,0,120.6855,0,62.663
npu_fx_compiler inference,,,226.849,625.418,0,120.6855,0,62.663
aten::reshape,,,1.753,3.019,0,0,0,0
aten::view,,,1.266,1.266,0,0,0,0
vllm::unquantized_gemm,,,7.657,27.807,0,7.8805,0,7.8805
aten::linear,,,1.934,20.15,0,7.8805,0,7.8805
aten::t,,,2.93,5.372,0,0,0,0
aten::transpose,,,1.173,2.442,0,0,0,0
aten::as_strided,,,1.269,1.269,0,0,0,0
aten::matmul,,,6.462,12.844,0,7.8805,0,7.8805
empty_tensor,,,3.571,3.571,0,0,0,0
aclnnMatmul,,,2.811,2.811,7.8805,7.8805,7.8805,7.8805
vllm::maybe_chunk_residual,,,5.286,5.286,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,15.69,26.77,0,14.1605,0,0
aten::empty,,,0.929,3.121,0,0,0,0
empty_tensor,,,2.192,2.192,0,0,0,0
aten::empty,,,0.245,1.55,0,0,0,0
empty_tensor,,,1.305,1.305,0,0,0,0
aten::empty,,,0.322,1.046,0,0,0,0
empty_tensor,,,0.724,0.724,0,0,0,0
aten::empty,,,0.373,2.496,0,0,0,0
empty_tensor,,,2.123,2.123,0,0,0,0
aclnnAddRmsNormBias,,,2.867,2.867,14.1605,14.1605,0,0
vllm::unquantized_gemm,,,4.063,19.289,0,23.001,0,23.001
aten::linear,,,0.885,15.226,0,23.001,0,23.001
aten::t,,,0.777,2.203,0,0,0,0
aten::transpose,,,0.625,1.426,0,0,0,0
aten::as_strided,,,0.801,0.801,0,0,0,0
aten::matmul,,,2.553,12.138,0,23.001,0,23.001
empty_tensor,,,1.42,1.42,0,0,0,0
aclnnMatmul,,,8.165,8.165,23.001,23.001,23.001,23.001
npu::npu_swiglu,,,10.02,13.853,0,14.8405,0,0
empty_tensor,,,1.174,1.174,0,0,0,0
aclnnSwiGlu,,,2.659,2.659,14.8405,14.8405,0,0
vllm::unquantized_gemm,,,3.327,11.321,0,21.941,0,21.941
aten::linear,,,0.527,7.994,0,21.941,0,21.941
aten::t,,,0.894,1.791,0,0,0,0
aten::transpose,,,0.303,0.897,0,0,0,0
aten::as_strided,,,0.594,0.594,0,0,0,0
aten::matmul,,,2.114,5.676,0,21.941,0,21.941
empty_tensor,,,1.057,1.057,0,0,0,0
aclnnMatmul,,,2.505,2.505,21.941,21.941,21.941,21.941
vllm::maybe_chunk_residual,,,3.734,3.734,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.159,17.265,0,11.1405,0,0
aten::empty,,,0.435,1.984,0,0,0,0
empty_tensor,,,1.549,1.549,0,0,0,0
aten::empty,,,0.31,1.368,0,0,0,0
empty_tensor,,,1.058,1.058,0,0,0,0
aten::empty,,,0.216,1.031,0,0,0,0
empty_tensor,,,0.815,0.815,0,0,0,0
aten::empty,,,0.455,1.918,0,0,0,0
empty_tensor,,,1.463,1.463,0,0,0,0
aclnnAddRmsNormBias,,,2.805,2.805,11.1405,11.1405,0,0
vllm::unquantized_gemm,,,4.131,15.821,0,10.941,0,9.8405
aten::linear,,,1.073,11.69,0,10.941,0,9.8405
aten::t,,,0.668,1.533,0,0,0,0
aten::transpose,,,0.33,0.865,0,0,0,0
aten::as_strided,,,0.535,0.535,0,0,0,0
aten::addmm,,,5.283,9.084,0,10.941,0,9.8405
empty_tensor,,,1.015,1.015,0,0,0,0
aclnnAddmm,,,2.786,2.786,10.941,10.941,9.8405,9.8405
aten::split_with_sizes,,,2.559,4.79,0,0,0,0
aten::as_strided,,,1.463,1.463,0,0,0,0
aten::as_strided,,,0.348,0.348,0,0,0,0
aten::as_strided,,,0.42,0.42,0,0,0,0
vllm::npu_rotary_embedding,,,213.584,238.25,0,16.7805,0,0
aten::view,,,0.935,0.935,0,0,0,0
aten::view,,,0.474,0.474,0,0,0,0
aten::contiguous,,,0.877,9.09,0,2.5,0,0
aten::clone,,,1.08,8.213,0,2.5,0,0
empty_tensor,,,1.438,1.438,0,0,0,0
aten::copy_,,,2.864,5.695,0,2.5,0,0
aclnnInplaceCopy,,,2.831,2.831,2.5,2.5,0,0
aten::contiguous,,,0.332,4.404,0,2.38,0,0
aten::clone,,,0.492,4.072,0,2.38,0,0
empty_tensor,,,0.928,0.928,0,0,0,0
aten::copy_,,,1.638,2.652,0,2.38,0,0
aclnnInplaceCopy,,,1.014,1.014,2.38,2.38,0,0
_triton_rope,,,8.095,8.095,11.9005,11.9005,0,0
aten::view,,,1.096,1.096,0,0,0,0
aten::view,,,0.572,0.572,0,0,0,0
aten::empty,,,1.328,3.396,0,0,0,0
empty_tensor,,,2.068,2.068,0,0,0,0
aten::reshape,,,0.902,1.737,0,0,0,0
aten::view,,,0.835,0.835,0,0,0,0
aten::reshape,,,0.422,0.77,0,0,0,0
aten::view,,,0.348,0.348,0,0,0,0
aten::reshape,,,0.381,0.701,0,0,0,0
aten::view,,,0.32,0.32,0,0,0,0
aten::reshape,,,3.325,4.76,0,0,0,0
aten::_reshape_alias,,,0.799,1.435,0,0,0,0
aten::view,,,0.636,0.636,0,0,0,0
vllm::unified_attention_with_output,,,106.253,825.12,0,46.582,0,0
P12/A/0037/attention,,,280.069,718.867,0,46.582,0,0
aten::slice,,,1.532,3.22,0,0,0,0
aten::as_strided,,,1.688,1.688,0,0,0,0
aten::slice,,,0.433,1.034,0,0,0,0
aten::as_strided,,,0.601,0.601,0,0,0,0
aten::slice,,,2.441,3.164,0,0,0,0
aten::as_strided,,,0.723,0.723,0,0,0,0
P12/A/0038/cache_write,,,95.687,134.364,0,12.900500000000001,0,0
atb::_npu_reshape_and_cache,,,19.858,38.677,0,12.900500000000001,0,0
aten::contiguous,,,0.8,17.199,0,3.06,0,0
aten::clone,,,1.357,16.399,0,3.06,0,0
empty_tensor,,,3.272,3.272,0,0,0,0
aten::copy_,,,8.22,11.77,0,3.06,0,0
aclnnInplaceCopy,,,3.55,3.55,3.06,3.06,0,0
ReshapeCacheOperation,,,1.62,1.62,9.8405,9.8405,0,0
P12/A/0039/fia,,,195.76,284.672,0,33.6815,0,0
aten::slice,,,1.082,2.384,0,0,0,0
aten::as_strided,,,1.302,1.302,0,0,0,0
aten::slice,,,0.455,0.959,0,0,0,0
aten::as_strided,,,0.504,0.504,0,0,0,0
aten::slice,,,0.461,0.886,0,0,0,0
aten::as_strided,,,0.425,0.425,0,0,0,0
npu::npu_fused_infer_attention_score,,,60.936,70.195,0,32.6815,0,0
empty_tensor,,,2.614,2.614,0,0,0,0
empty_tensor,,,1.662,1.662,0,0,0,0
empty_tensor,,,0.726,0.726,0,0,0,0
empty_tensor,,,1.238,1.238,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.019,3.019,32.6815,32.6815,0,0
aten::view,,,1.185,1.185,0,0,0,0
aten::slice,,,0.485,1.239,0,0,0,0
aten::as_strided,,,0.754,0.754,0,0,0,0
aten::copy_,,,11.113,12.064,0,1.0,0,0
aclnnInplaceCopy,,,0.951,0.951,1.0,1.0,0,0
aten::slice,,,0.565,1.29,0,0,0,0
aten::as_strided,,,0.725,0.725,0,0,0,0
aten::copy_,,,8.165,11.054,0,0,0,0
aclnnInplaceCopy,,,2.889,2.889,0,0,0,0
P12/A/0040/acl_dispatch,,,198.475,817.557,0,121.905,0,61.9225
npu_fx_compiler inference,,,224.082,619.082,0,121.905,0,61.9225
aten::reshape,,,1.687,3.041,0,0,0,0
aten::view,,,1.354,1.354,0,0,0,0
vllm::unquantized_gemm,,,7.521,27.475,0,7.3005,0,7.3005
aten::linear,,,1.916,19.954,0,7.3005,0,7.3005
aten::t,,,2.759,5.102,0,0,0,0
aten::transpose,,,1.177,2.343,0,0,0,0
aten::as_strided,,,1.166,1.166,0,0,0,0
aten::matmul,,,6.432,12.936,0,7.3005,0,7.3005
empty_tensor,,,3.606,3.606,0,0,0,0
aclnnMatmul,,,2.898,2.898,7.3005,7.3005,7.3005,7.3005
vllm::maybe_chunk_residual,,,5.604,5.604,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,16.026,27.525,0,16.341,0,0
aten::empty,,,0.984,3.062,0,0,0,0
empty_tensor,,,2.078,2.078,0,0,0,0
aten::empty,,,0.426,1.524,0,0,0,0
empty_tensor,,,1.098,1.098,0,0,0,0
aten::empty,,,0.406,1.524,0,0,0,0
empty_tensor,,,1.118,1.118,0,0,0,0
aten::empty,,,0.372,2.446,0,0,0,0
empty_tensor,,,2.074,2.074,0,0,0,0
aclnnAddRmsNormBias,,,2.943,2.943,16.341,16.341,0,0
vllm::unquantized_gemm,,,3.862,16.824,0,23.3205,0,23.3205
aten::linear,,,0.774,12.962,0,23.3205,0,23.3205
aten::t,,,0.894,2.079,0,0,0,0
aten::transpose,,,0.483,1.185,0,0,0,0
aten::as_strided,,,0.702,0.702,0,0,0,0
aten::matmul,,,2.875,10.109,0,23.3205,0,23.3205
empty_tensor,,,1.254,1.254,0,0,0,0
aclnnMatmul,,,5.98,5.98,23.3205,23.3205,23.3205,23.3205
npu::npu_swiglu,,,9.669,13.235,0,15.461,0,0
empty_tensor,,,1.143,1.143,0,0,0,0
aclnnSwiGlu,,,2.423,2.423,15.461,15.461,0,0
vllm::unquantized_gemm,,,3.381,13.343,0,22.021,0,22.021
aten::linear,,,0.648,9.962,0,22.021,0,22.021
aten::t,,,2.826,3.891,0,0,0,0
aten::transpose,,,0.344,1.065,0,0,0,0
aten::as_strided,,,0.721,0.721,0,0,0,0
aten::matmul,,,2.125,5.423,0,22.021,0,22.021
empty_tensor,,,1.018,1.018,0,0,0,0
aclnnMatmul,,,2.28,2.28,22.021,22.021,22.021,22.021
vllm::maybe_chunk_residual,,,3.892,3.892,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.161,16.726,0,10.4605,0,0
aten::empty,,,0.624,1.932,0,0,0,0
empty_tensor,,,1.308,1.308,0,0,0,0
aten::empty,,,0.455,1.339,0,0,0,0
empty_tensor,,,0.884,0.884,0,0,0,0
aten::empty,,,0.33,1.301,0,0,0,0
empty_tensor,,,0.971,0.971,0,0,0,0
aten::empty,,,0.269,1.408,0,0,0,0
empty_tensor,,,1.139,1.139,0,0,0,0
aclnnAddRmsNormBias,,,2.585,2.585,10.4605,10.4605,0,0
vllm::unquantized_gemm,,,4.125,15.647,0,10.5405,0,9.2805
aten::linear,,,1.155,11.522,0,10.5405,0,9.2805
aten::t,,,0.608,1.675,0,0,0,0
aten::transpose,,,0.362,1.067,0,0,0,0
aten::as_strided,,,0.705,0.705,0,0,0,0
aten::addmm,,,4.983,8.692,0,10.5405,0,9.2805
empty_tensor,,,1.259,1.259,0,0,0,0
aclnnAddmm,,,2.45,2.45,10.5405,10.5405,9.2805,9.2805
aten::split_with_sizes,,,2.529,3.876,0,0,0,0
aten::as_strided,,,0.675,0.675,0,0,0,0
aten::as_strided,,,0.292,0.292,0,0,0,0
aten::as_strided,,,0.38,0.38,0,0,0,0
vllm::npu_rotary_embedding,,,213.928,237.25,0,16.46,0,0
aten::view,,,0.892,0.892,0,0,0,0
aten::view,,,0.545,0.545,0,0,0,0
aten::contiguous,,,0.923,9.346,0,2.46,0,0
aten::clone,,,1.156,8.423,0,2.46,0,0
empty_tensor,,,1.445,1.445,0,0,0,0
aten::copy_,,,2.875,5.822,0,2.46,0,0
aclnnInplaceCopy,,,2.947,2.947,2.46,2.46,0,0
aten::contiguous,,,0.352,4.698,0,2.4,0,0
aten::clone,,,0.43,4.346,0,2.4,0,0
empty_tensor,,,1.526,1.526,0,0,0,0
aten::copy_,,,1.409,2.39,0,2.4,0,0
aclnnInplaceCopy,,,0.981,0.981,2.4,2.4,0,0
_triton_rope,,,6.509,6.509,11.6,11.6,0,0
aten::view,,,0.853,0.853,0,0,0,0
aten::view,,,0.479,0.479,0,0,0,0
aten::empty,,,1.285,3.013,0,0,0,0
empty_tensor,,,1.728,1.728,0,0,0,0
aten::reshape,,,0.84,1.569,0,0,0,0
aten::view,,,0.729,0.729,0,0,0,0
aten::reshape,,,0.528,0.898,0,0,0,0
aten::view,,,0.37,0.37,0,0,0,0
aten::reshape,,,0.346,0.679,0,0,0,0
aten::view,,,0.333,0.333,0,0,0,0
aten::reshape,,,3.272,4.403,0,0,0,0
aten::_reshape_alias,,,0.664,1.131,0,0,0,0
aten::view,,,0.467,0.467,0,0,0,0
vllm::unified_attention_with_output,,,97.66,818.184,0,47.5815,0,0
P12/A/0041/attention,,,282.197,720.524,0,47.5815,0,0
aten::slice,,,1.572,2.972,0,0,0,0
aten::as_strided,,,1.4,1.4,0,0,0,0
aten::slice,,,0.359,0.852,0,0,0,0
aten::as_strided,,,0.493,0.493,0,0,0,0
aten::slice,,,2.946,3.751,0,0,0,0
aten::as_strided,,,0.805,0.805,0,0,0,0
P12/A/0042/cache_write,,,91.7,133.708,0,12.48,0,0
atb::_npu_reshape_and_cache,,,23.562,42.008,0,12.48,0,0
aten::contiguous,,,0.983,15.82,0,2.38,0,0
aten::clone,,,1.457,14.837,0,2.38,0,0
empty_tensor,,,3.116,3.116,0,0,0,0
aten::copy_,,,4.909,10.264,0,2.38,0,0
aclnnInplaceCopy,,,5.355,5.355,2.38,2.38,0,0
ReshapeCacheOperation,,,2.626,2.626,10.1,10.1,0,0
P12/A/0043/fia,,,195.806,284.818,0,35.1015,0,0
aten::slice,,,1.016,2.08,0,0,0,0
aten::as_strided,,,1.064,1.064,0,0,0,0
aten::slice,,,0.375,0.87,0,0,0,0
aten::as_strided,,,0.495,0.495,0,0,0,0
aten::slice,,,0.414,1.035,0,0,0,0
aten::as_strided,,,0.621,0.621,0,0,0,0
npu::npu_fused_infer_attention_score,,,61.835,70.326,0,34.0815,0,0
empty_tensor,,,2.826,2.826,0,0,0,0
empty_tensor,,,1.281,1.281,0,0,0,0
empty_tensor,,,0.624,0.624,0,0,0,0
empty_tensor,,,0.581,0.581,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.179,3.179,34.0815,34.0815,0,0
aten::view,,,1.31,1.31,0,0,0,0
aten::slice,,,0.51,1.298,0,0,0,0
aten::as_strided,,,0.788,0.788,0,0,0,0
aten::copy_,,,11.108,12.093,0,1.02,0,0
aclnnInplaceCopy,,,0.985,0.985,1.02,1.02,0,0
aten::slice,,,0.567,1.352,0,0,0,0
aten::as_strided,,,0.785,0.785,0,0,0,0
aten::copy_,,,8.295,10.874,0,0,0,0
aclnnInplaceCopy,,,2.579,2.579,0,0,0,0
P12/A/0044/acl_dispatch,,,196.356,1071.074,0,122.58500000000001,0,62.602000000000004
npu_fx_compiler inference,,,231.096,874.718,0,122.58500000000001,0,62.602000000000004
aten::reshape,,,1.976,4.909,0,0,0,0
aten::view,,,2.933,2.933,0,0,0,0
vllm::unquantized_gemm,,,7.332,27.269,0,7.8205,0,7.8205
aten::linear,,,1.743,19.937,0,7.8205,0,7.8205
aten::t,,,2.644,5.159,0,0,0,0
aten::transpose,,,1.213,2.515,0,0,0,0
aten::as_strided,,,1.302,1.302,0,0,0,0
aten::matmul,,,6.501,13.035,0,7.8205,0,7.8205
empty_tensor,,,3.529,3.529,0,0,0,0
aclnnMatmul,,,3.005,3.005,7.8205,7.8205,7.8205,7.8205
vllm::maybe_chunk_residual,,,5.608,5.608,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,15.266,27.834,0,15.981,0,0
aten::empty,,,1.05,2.942,0,0,0,0
empty_tensor,,,1.892,1.892,0,0,0,0
aten::empty,,,0.321,1.675,0,0,0,0
empty_tensor,,,1.354,1.354,0,0,0,0
aten::empty,,,1.988,2.674,0,0,0,0
empty_tensor,,,0.686,0.686,0,0,0,0
aten::empty,,,0.353,2.304,0,0,0,0
empty_tensor,,,1.951,1.951,0,0,0,0
aclnnAddRmsNormBias,,,2.973,2.973,15.981,15.981,0,0
vllm::unquantized_gemm,,,4.293,13.831,0,23.3805,0,23.3805
aten::linear,,,0.857,9.538,0,23.3805,0,23.3805
aten::t,,,0.788,1.965,0,0,0,0
aten::transpose,,,0.44,1.177,0,0,0,0
aten::as_strided,,,0.737,0.737,0,0,0,0
aten::matmul,,,2.926,6.716,0,23.3805,0,23.3805
empty_tensor,,,1.317,1.317,0,0,0,0
aclnnMatmul,,,2.473,2.473,23.3805,23.3805,23.3805,23.3805
npu::npu_swiglu,,,10.176,262.083,0,14.701,0,0
empty_tensor,,,1.607,1.607,0,0,0,0
aclnnSwiGlu,,,250.3,250.3,14.701,14.701,0,0
vllm::unquantized_gemm,,,3.486,11.831,0,22.0805,0,22.0805
aten::linear,,,0.632,8.345,0,22.0805,0,22.0805
aten::t,,,0.898,1.726,0,0,0,0
aten::transpose,,,0.36,0.828,0,0,0,0
aten::as_strided,,,0.468,0.468,0,0,0,0
aten::matmul,,,2.373,5.987,0,22.0805,0,22.0805
empty_tensor,,,1.142,1.142,0,0,0,0
aclnnMatmul,,,2.472,2.472,22.0805,22.0805,22.0805,22.0805
vllm::maybe_chunk_residual,,,3.857,3.857,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.505,16.719,0,11.3405,0,0
aten::empty,,,0.375,1.583,0,0,0,0
empty_tensor,,,1.208,1.208,0,0,0,0
aten::empty,,,0.504,1.812,0,0,0,0
empty_tensor,,,1.308,1.308,0,0,0,0
aten::empty,,,0.247,0.944,0,0,0,0
empty_tensor,,,0.697,0.697,0,0,0,0
aten::empty,,,0.276,1.452,0,0,0,0
empty_tensor,,,1.176,1.176,0,0,0,0
aclnnAddRmsNormBias,,,2.423,2.423,11.3405,11.3405,0,0
vllm::unquantized_gemm,,,4.223,15.645,0,10.640999999999998,0,9.3205
aten::linear,,,1.024,11.422,0,10.640999999999998,0,9.3205
aten::t,,,0.523,1.515,0,0,0,0
aten::transpose,,,0.417,0.992,0,0,0,0
aten::as_strided,,,0.575,0.575,0,0,0,0
aten::addmm,,,5.354,8.883,0,10.640999999999998,0,9.3205
empty_tensor,,,1.142,1.142,0,0,0,0
aclnnAddmm,,,2.387,2.387,10.640999999999998,10.640999999999998,9.3205,9.3205
aten::split_with_sizes,,,2.582,3.74,0,0,0,0
aten::as_strided,,,0.602,0.602,0,0,0,0
aten::as_strided,,,0.251,0.251,0,0,0,0
aten::as_strided,,,0.305,0.305,0,0,0,0
vllm::npu_rotary_embedding,,,218.059,239.87,0,16.64,0,0
aten::view,,,0.89,0.89,0,0,0,0
aten::view,,,0.402,0.402,0,0,0,0
aten::contiguous,,,0.884,8.66,0,2.58,0,0
aten::clone,,,1.258,7.776,0,2.58,0,0
empty_tensor,,,1.161,1.161,0,0,0,0
aten::copy_,,,2.814,5.357,0,2.58,0,0
aclnnInplaceCopy,,,2.543,2.543,2.58,2.58,0,0
aten::contiguous,,,0.338,4.128,0,2.46,0,0
aten::clone,,,0.382,3.79,0,2.46,0,0
empty_tensor,,,0.963,0.963,0,0,0,0
aten::copy_,,,1.508,2.445,0,2.46,0,0
aclnnInplaceCopy,,,0.937,0.937,2.46,2.46,0,0
_triton_rope,,,5.957,5.957,11.6,11.6,0,0
aten::view,,,1.309,1.309,0,0,0,0
aten::view,,,0.465,0.465,0,0,0,0
aten::empty,,,1.333,3.033,0,0,0,0
empty_tensor,,,1.7,1.7,0,0,0,0
aten::reshape,,,0.798,1.339,0,0,0,0
aten::view,,,0.541,0.541,0,0,0,0
aten::reshape,,,0.515,0.905,0,0,0,0
aten::view,,,0.39,0.39,0,0,0,0
aten::reshape,,,0.44,0.762,0,0,0,0
aten::view,,,0.322,0.322,0,0,0,0
aten::reshape,,,3.252,4.387,0,0,0,0
aten::_reshape_alias,,,0.658,1.135,0,0,0,0
aten::view,,,0.477,0.477,0,0,0,0
vllm::unified_attention_with_output,,,112.975,857.738,0,44.861999999999995,0,0
P12/A/0045/attention,,,294.01,744.763,0,44.861999999999995,0,0
aten::slice,,,1.545,2.952,0,0,0,0
aten::as_strided,,,1.407,1.407,0,0,0,0
aten::slice,,,0.424,1.082,0,0,0,0
aten::as_strided,,,0.658,0.658,0,0,0,0
aten::slice,,,2.371,3.233,0,0,0,0
aten::as_strided,,,0.862,0.862,0,0,0,0
P12/A/0046/cache_write,,,92.347,134.27,0,12.660499999999999,0,0
atb::_npu_reshape_and_cache,,,24.605,41.923,0,12.660499999999999,0,0
aten::contiguous,,,0.827,12.89,0,2.44,0,0
aten::clone,,,1.44,12.063,0,2.44,0,0
empty_tensor,,,2.973,2.973,0,0,0,0
aten::copy_,,,4.605,7.65,0,2.44,0,0
aclnnInplaceCopy,,,3.045,3.045,2.44,2.44,0,0
ReshapeCacheOperation,,,4.428,4.428,10.2205,10.2205,0,0
P12/A/0047/fia,,,205.983,295.812,0,32.201499999999996,0,0
aten::slice,,,1.058,2.27,0,0,0,0
aten::as_strided,,,1.212,1.212,0,0,0,0
aten::slice,,,0.468,1.252,0,0,0,0
aten::as_strided,,,0.784,0.784,0,0,0,0
aten::slice,,,0.262,0.762,0,0,0,0
aten::as_strided,,,0.5,0.5,0,0,0,0
npu::npu_fused_infer_attention_score,,,62.158,70.666,0,31.161499999999997,0,0
empty_tensor,,,2.691,2.691,0,0,0,0
empty_tensor,,,1.162,1.162,0,0,0,0
empty_tensor,,,0.76,0.76,0,0,0,0
empty_tensor,,,0.707,0.707,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.188,3.188,31.161499999999997,31.161499999999997,0,0
aten::view,,,1.241,1.241,0,0,0,0
aten::slice,,,0.402,0.962,0,0,0,0
aten::as_strided,,,0.56,0.56,0,0,0,0
aten::copy_,,,11.664,12.676,0,1.04,0,0
aclnnInplaceCopy,,,1.012,1.012,1.04,1.04,0,0
aten::slice,,,0.581,1.308,0,0,0,0
aten::as_strided,,,0.727,0.727,0,0,0,0
aten::copy_,,,8.319,12.096,0,0,0,0
aclnnInplaceCopy,,,3.777,3.777,0,0,0,0
P12/A/0048/acl_dispatch,,,198.674,818.871,0,120.9445,0,61.442
npu_fx_compiler inference,,,224.839,620.197,0,120.9445,0,61.442
aten::reshape,,,1.622,2.917,0,0,0,0
aten::view,,,1.295,1.295,0,0,0,0
vllm::unquantized_gemm,,,7.368,26.485,0,7.5205,0,7.5205
aten::linear,,,1.734,19.117,0,7.5205,0,7.5205
aten::t,,,2.588,4.938,0,0,0,0
aten::transpose,,,1.169,2.35,0,0,0,0
aten::as_strided,,,1.181,1.181,0,0,0,0
aten::matmul,,,6.345,12.445,0,7.5205,0,7.5205
empty_tensor,,,3.26,3.26,0,0,0,0
aclnnMatmul,,,2.84,2.84,7.5205,7.5205,7.5205,7.5205
vllm::maybe_chunk_residual,,,5.177,5.177,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,15.703,27.654,0,15.5405,0,0
aten::empty,,,1.009,3.575,0,0,0,0
empty_tensor,,,2.566,2.566,0,0,0,0
aten::empty,,,0.524,1.675,0,0,0,0
empty_tensor,,,1.151,1.151,0,0,0,0
aten::empty,,,0.343,1.124,0,0,0,0
empty_tensor,,,0.781,0.781,0,0,0,0
aten::empty,,,0.356,2.357,0,0,0,0
empty_tensor,,,2.001,2.001,0,0,0,0
aclnnAddRmsNormBias,,,3.22,3.22,15.5405,15.5405,0,0
vllm::unquantized_gemm,,,3.842,13.452,0,23.2005,0,23.2005
aten::linear,,,0.748,9.61,0,23.2005,0,23.2005
aten::t,,,0.746,1.804,0,0,0,0
aten::transpose,,,0.412,1.058,0,0,0,0
aten::as_strided,,,0.646,0.646,0,0,0,0
aten::matmul,,,2.941,7.058,0,23.2005,0,23.2005
empty_tensor,,,1.647,1.647,0,0,0,0
aclnnMatmul,,,2.47,2.47,23.2005,23.2005,23.2005,23.2005
npu::npu_swiglu,,,10.401,21.407,0,14.6405,0,0
empty_tensor,,,1.045,1.045,0,0,0,0
aclnnSwiGlu,,,9.961,9.961,14.6405,14.6405,0,0
vllm::unquantized_gemm,,,4.118,11.99,0,21.5005,0,21.5005
aten::linear,,,0.546,7.872,0,21.5005,0,21.5005
aten::t,,,0.676,1.474,0,0,0,0
aten::transpose,,,0.294,0.798,0,0,0,0
aten::as_strided,,,0.504,0.504,0,0,0,0
aten::matmul,,,2.279,5.852,0,21.5005,0,21.5005
empty_tensor,,,1.108,1.108,0,0,0,0
aclnnMatmul,,,2.465,2.465,21.5005,21.5005,21.5005,21.5005
vllm::maybe_chunk_residual,,,3.66,3.66,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,7.936,15.75,0,10.7005,0,0
aten::empty,,,0.425,1.794,0,0,0,0
empty_tensor,,,1.369,1.369,0,0,0,0
aten::empty,,,0.333,1.184,0,0,0,0
empty_tensor,,,0.851,0.851,0,0,0,0
aten::empty,,,0.217,0.996,0,0,0,0
empty_tensor,,,0.779,0.779,0,0,0,0
aten::empty,,,0.251,1.357,0,0,0,0
empty_tensor,,,1.106,1.106,0,0,0,0
