trace_index,kernel,task_type,task_id,stream_id,device_start_us,device_duration_us,phase,host_operator,host_ancestry,host_start_us,host_duration_us,torch_flow_id,cann_flow_id,cann_launch,cann_connection_verified,kernel_csv_verified,route
9520,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1562,46,1790085076523372.990,2.54,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076523354.456,2.739,1790085076523372990,12309376270336,Node@launch,True,True,atb
9522,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1563,46,1790085076523392.491,10.5405,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076523367.608,9.982,1790085076523392491,12335146074112,Node@launch,True,True,atb
9524,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1564,46,1790085076523489.455,2.5,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076523467.475,2.796,1790085076523489455,12382390714368,Node@launch,True,True,torch_npu
9526,FusedInferAttentionScore,MIX_AIC,1565,46,1790085076523503.095,28.6615,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076523467.475,2.796,1790085076523503095,12403865550848,Node@launch,True,True,torch_npu
10495,MEMCPY_ASYNC,SDMA_SQE,1566,46,1790085076523532.757,1.0,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076523488.449,0.902,1790085076523532757,12429635354624,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9528,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1567,46,1790085076523580.938,7.2205,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076523560.217,2.368,1790085076523580938,12459700125696,Node@launch,True,True,aten_to_aclnn
9530,AddRmsNormBias,AI_VECTOR_CORE,1568,46,1790085076523631.561,13.22,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076523614.377,2.637,1790085076523631561,12485469929472,Node@launch,True,True,ascend_custom_cpp
9532,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1569,46,1790085076523674.582,23.761,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076523654.016,2.271,1790085076523674582,12506944765952,Node@launch,True,True,aten_to_aclnn
9534,SwiGlu,AI_VECTOR_CORE,1570,46,1790085076523698.363,15.4405,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076523680.912,4.445,1790085076523698363,12532714569728,Node@launch,True,True,torch_npu
9536,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1571,46,1790085076523735.185,21.721,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076523715.262,2.282,1790085076523735185,12554189406208,Node@launch,True,True,aten_to_aclnn
9538,AddRmsNormBias,AI_VECTOR_CORE,1572,46,1790085076523786.547,11.4405,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076523769.154,2.6,1790085076523786547,12579959209984,Node@launch,True,True,ascend_custom_cpp
9540,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1573,46,1790085076523829.388,1.22,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076523809.359,2.462,1790085076523829388,12601434046464,Node@launch,True,True,aten_to_aclnn
9542,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1574,46,1790085076523832.729,8.84,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076523809.359,2.462,1790085076523832729,12610023981056,Node@launch,True,True,aten_to_aclnn
9544,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1575,46,1790085076523880.950,3.0805,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076523863.629,2.835,1790085076523880950,12627203850240,Node@launch,True,True,aten_to_aclnn
9546,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1576,46,1790085076523884.071,2.56,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076523872.224,0.806,1790085076523884071,12644383719424,Node@launch,True,True,aten_to_aclnn
9548,_triton_rope,AI_VECTOR_CORE,1577,46,1790085076524059.538,12.6205,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076524039.018,3.46,1790085076524059538,12670153523200,Node@launch,True,True,triton
9550,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1578,46,1790085076524163.022,2.6,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076524146.178,2.582,1790085076524163022,12683038425088,Node@launch,True,True,atb
9552,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1579,46,1790085076524187.563,14.8005,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076524162.435,8.221,1790085076524187563,12708808228864,Node@launch,True,True,atb
9554,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1580,46,1790085076524288.827,2.54,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076524264.926,3.678,1790085076524288827,12756052869120,Node@launch,True,True,torch_npu
9556,FusedInferAttentionScore,MIX_AIC,1581,46,1790085076524302.627,26.241,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076524264.926,3.678,1790085076524302627,12777527705600,Node@launch,True,True,torch_npu
10497,MEMCPY_ASYNC,SDMA_SQE,1582,46,1790085076524329.848,1.02,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076524288.562,0.965,1790085076524329848,12803297509376,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9558,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1583,46,1790085076524379.710,7.8805,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076524364.133,2.132,1790085076524379710,12833362280448,Node@launch,True,True,aten_to_aclnn
9560,AddRmsNormBias,AI_VECTOR_CORE,1584,46,1790085076524438.453,13.2405,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076524422.105,2.707,1790085076524438453,12859132084224,Node@launch,True,True,ascend_custom_cpp
9562,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1585,46,1790085076524484.875,22.501,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076524463.329,2.623,1790085076524484875,12880606920704,Node@launch,True,True,aten_to_aclnn
9564,SwiGlu,AI_VECTOR_CORE,1586,46,1790085076524507.396,16.8805,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076524492.044,2.588,1790085076524507396,12906376724480,Node@launch,True,True,torch_npu
9566,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1587,46,1790085076524545.857,21.8205,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076524523.405,6.631,1790085076524545857,12927851560960,Node@launch,True,True,aten_to_aclnn
9568,AddRmsNormBias,AI_VECTOR_CORE,1588,46,1790085076524605.079,10.7205,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076524583.705,2.838,1790085076524605079,12953621364736,Node@launch,True,True,ascend_custom_cpp
9570,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1589,46,1790085076524642.921,1.2,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076524625.769,2.304,1790085076524642921,12975096201216,Node@launch,True,True,aten_to_aclnn
9572,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1590,46,1790085076524645.261,8.5005,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076524625.769,2.304,1790085076524645261,12983686135808,Node@launch,True,True,aten_to_aclnn
9574,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1591,46,1790085076524702.163,2.44,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076524682.060,2.373,1790085076524702163,13000866004992,Node@launch,True,True,aten_to_aclnn
9576,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1592,46,1790085076524705.643,2.4605,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076524689.824,0.739,1790085076524705643,13018045874176,Node@launch,True,True,aten_to_aclnn
9578,_triton_rope,AI_VECTOR_CORE,1593,46,1790085076524872.150,12.2405,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076524851.831,3.712,1790085076524872150,13043815677952,Node@launch,True,True,triton
9580,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1594,46,1790085076524974.734,2.54,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076524958.174,2.563,1790085076524974734,13056700579840,Node@launch,True,True,atb
9582,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1595,46,1790085076524994.755,10.3005,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076524971.781,6.266,1790085076524994755,13082470383616,Node@launch,True,True,atb
9584,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1596,46,1790085076525093.899,2.5405,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076525070.170,3.12,1790085076525093899,13129715023872,Node@launch,True,True,torch_npu
9586,FusedInferAttentionScore,MIX_AIC,1597,46,1790085076525109.040,36.781,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076525070.170,3.12,1790085076525109040,13151189860352,Node@launch,True,True,torch_npu
10499,MEMCPY_ASYNC,SDMA_SQE,1598,46,1790085076525146.601,1.0,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076525092.485,2.361,1790085076525146601,13164074762240,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9588,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1599,46,1790085076525189.803,7.6605,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076525173.927,2.285,1790085076525189803,13207024435200,Node@launch,True,True,aten_to_aclnn
9590,AddRmsNormBias,AI_VECTOR_CORE,1600,46,1790085076525248.025,15.6605,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076525228.147,2.912,1790085076525248025,13232794238976,Node@launch,True,True,ascend_custom_cpp
9592,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1601,46,1790085076525284.547,23.481,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076525267.977,2.572,1790085076525284547,13254269075456,Node@launch,True,True,aten_to_aclnn
9594,SwiGlu,AI_VECTOR_CORE,1602,46,1790085076525309.708,15.9005,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076525296.939,2.644,1790085076525309708,13280038879232,Node@launch,True,True,torch_npu
9596,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1603,46,1790085076525351.489,22.261,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076525329.042,6.502,1790085076525351489,13301513715712,Node@launch,True,True,aten_to_aclnn
9598,AddRmsNormBias,AI_VECTOR_CORE,1604,46,1790085076525409.952,13.2205,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076525388.527,3.177,1790085076525409952,13327283519488,Node@launch,True,True,ascend_custom_cpp
9600,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1605,46,1790085076525447.313,1.14,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076525429.713,2.26,1790085076525447313,13348758355968,Node@launch,True,True,aten_to_aclnn
9602,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1606,46,1790085076525450.753,8.9405,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076525429.713,2.26,1790085076525450753,13357348290560,Node@launch,True,True,aten_to_aclnn
9604,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1607,46,1790085076525510.576,2.62,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076525484.995,2.925,1790085076525510576,13374528159744,Node@launch,True,True,aten_to_aclnn
9606,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1608,46,1790085076525514.356,2.48,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076525493.564,0.895,1790085076525514356,13391708028928,Node@launch,True,True,aten_to_aclnn
9608,_triton_rope,AI_VECTOR_CORE,1609,46,1790085076525673.002,12.6405,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076525655.959,3.527,1790085076525673002,13417477832704,Node@launch,True,True,triton
9610,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1610,46,1790085076525782.607,2.58,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076525764.977,2.58,1790085076525782607,13430362734592,Node@launch,True,True,atb
9612,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1611,46,1790085076525802.967,10.3605,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076525778.586,8.634,1790085076525802967,13456132538368,Node@launch,True,True,atb
9614,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1612,46,1790085076525906.071,2.5805,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076525881.876,2.705,1790085076525906071,13503377178624,Node@launch,True,True,torch_npu
9616,FusedInferAttentionScore,MIX_AIC,1613,46,1790085076525915.412,26.601,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076525881.876,2.705,1790085076525915412,13524852015104,Node@launch,True,True,torch_npu
10501,MEMCPY_ASYNC,SDMA_SQE,1614,46,1790085076525943.253,1.02,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076525905.321,1.168,1790085076525943253,13550621818880,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
