Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::matmul,,,4.963,8.999,0,23.301,0,23.301
empty_tensor,,,1.467,1.467,0,0,0,0
aclnnMatmul,,,2.569,2.569,23.301,23.301,23.301,23.301
npu::npu_swiglu,,,15.938,29.467,0,15.6005,0,0
empty_tensor,,,1.177,1.177,0,0,0,0
aclnnSwiGlu,,,12.352,12.352,15.6005,15.6005,0,0
vllm::unquantized_gemm,,,11.282,20.125,0,21.521,0,21.521
aten::linear,,,0.869,8.843,0,21.521,0,21.521
aten::t,,,0.642,1.712,0,0,0,0
aten::transpose,,,0.465,1.07,0,0,0,0
aten::as_strided,,,0.605,0.605,0,0,0,0
aten::matmul,,,2.827,6.262,0,21.521,0,21.521
empty_tensor,,,1.079,1.079,0,0,0,0
aclnnMatmul,,,2.356,2.356,21.521,21.521,21.521,21.521
vllm::maybe_chunk_residual,,,5.158,5.158,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.733,17.299,0,12.0805,0,0
aten::empty,,,0.395,1.809,0,0,0,0
empty_tensor,,,1.414,1.414,0,0,0,0
aten::empty,,,0.434,1.364,0,0,0,0
empty_tensor,,,0.93,0.93,0,0,0,0
aten::empty,,,0.193,1.312,0,0,0,0
empty_tensor,,,1.119,1.119,0,0,0,0
aten::empty,,,0.328,1.783,0,0,0,0
empty_tensor,,,1.455,1.455,0,0,0,0
aclnnAddRmsNormBias,,,2.298,2.298,12.0805,12.0805,0,0
vllm::unquantized_gemm,,,11.522,24.32,0,10.48,0,9.3
aten::linear,,,1.12,12.798,0,10.48,0,9.3
aten::t,,,0.6,1.598,0,0,0,0
aten::transpose,,,0.491,0.998,0,0,0,0
aten::as_strided,,,0.507,0.507,0,0,0,0
aten::addmm,,,6.265,10.08,0,10.48,0,9.3
empty_tensor,,,1.46,1.46,0,0,0,0
aclnnAddmm,,,2.355,2.355,10.48,10.48,9.3,9.3
aten::split_with_sizes,,,3.381,4.958,0,0,0,0
aten::as_strided,,,0.756,0.756,0,0,0,0
aten::as_strided,,,0.58,0.58,0,0,0,0
aten::as_strided,,,0.241,0.241,0,0,0,0
vllm::npu_rotary_embedding,,,284.079,307.764,0,17.320999999999998,0,0
aten::view,,,1.236,1.236,0,0,0,0
aten::view,,,0.711,0.711,0,0,0,0
aten::contiguous,,,0.889,9.744,0,2.76,0,0
aten::clone,,,1.31,8.855,0,2.76,0,0
empty_tensor,,,1.513,1.513,0,0,0,0
aten::copy_,,,3.564,6.032,0,2.76,0,0
aclnnInplaceCopy,,,2.468,2.468,2.76,2.76,0,0
aten::contiguous,,,0.33,4.731,0,2.7605,0,0
aten::clone,,,0.636,4.401,0,2.7605,0,0
empty_tensor,,,1.35,1.35,0,0,0,0
aten::copy_,,,1.572,2.415,0,2.7605,0,0
aclnnInplaceCopy,,,0.843,0.843,2.7605,2.7605,0,0
_triton_rope,,,5.509,5.509,11.8005,11.8005,0,0
aten::view,,,1.062,1.062,0,0,0,0
aten::view,,,0.692,0.692,0,0,0,0
aten::empty,,,1.704,3.74,0,0,0,0
empty_tensor,,,2.036,2.036,0,0,0,0
aten::reshape,,,0.901,1.452,0,0,0,0
aten::view,,,0.551,0.551,0,0,0,0
aten::reshape,,,0.401,0.752,0,0,0,0
aten::view,,,0.351,0.351,0,0,0,0
aten::reshape,,,0.465,3.398,0,0,0,0
aten::view,,,2.933,2.933,0,0,0,0
aten::reshape,,,3.626,4.958,0,0,0,0
aten::_reshape_alias,,,0.745,1.332,0,0,0,0
aten::view,,,0.587,0.587,0,0,0,0
vllm::unified_attention_with_output,,,193.916,335.183,0,46.8615,0,0
